movie,trackname,musicDirector,singers,cast,releaseYear
Kaminey,"Raat Ke Dhai Baje"" (Remix)",Vishal Bhardwaj,"Suresh Wadkar, Rekha Bhardwaj, Sunidhi Chauhan & Kunal Ganjawala","Shahid Kapoor, Priyanka Chopra Jonas, Amole Gupte, Deb Mukherjee, Shivkumar Subramaniam, Chandan Roy Sanyal, Hrishikesh Joshi, Adil Hussain, Patrícia Bull, Eric Santos",2009
All the Best: Fun Begins,All The Best,"Pritam, Background Score:, Sanjoy Chowdhury","Pritam, Rana, Soham & Antara","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,Dil Kare,"Pritam, Background Score:, Sanjoy Chowdhury","Pritam, Suraj Jagan & Roopam Islam","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,Haan Main Jitni Martaba,"Pritam, Background Score:, Sanjoy Chowdhury","Pritam, KK & Yashita","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,Kyon,"Pritam, Background Score:, Sanjoy Chowdhury","Papon, Sunidhi Chauhan & Pritam","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,You Are My Love,"Pritam, Background Score:, Sanjoy Chowdhury",Marvin Gaye & Tammi Terrell,"Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,Dil Kare (Remix),"Pritam, Background Score:, Sanjoy Chowdhury","Pritam, Suraj Jagan & Roopam Islam","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
All the Best: Fun Begins,Haan Main Jitni Martaba (Remix),"Pritam, Background Score:, Sanjoy Chowdhury","Pritam, KK & Yashita","Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse, Ashwini Kalsekar, Mukesh Tiwari, Asrani, Johny Lever, Sanjay Mishra",2009
Chandni Chowk to China,S.I.D.H.U,"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Kailash Kher,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,Chandni Chowk To China,"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Akshay Kumar & Bohemia,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,India Se Aaya Tera Dost (Aap Ki Khatir),"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Bappi Lahiri,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,Tera Naina,"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia","Diljit Dosanjh, Badshah & Raj Ranjodh","Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,Chak Lein De,"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Kailash Kher,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,Chandni Chowk To China (CC2C),"Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Akshay Kumar & Bohemia,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,"Chandni Chowk To China"" (Remix)","Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia","Neeraj Shridhar, Anushka Manchanda, Shankar Mahadevan & Dj A-Myth","Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Chandni Chowk to China,"Chak Lein De"" (Remix)","Shankar–Ehsaan–Loy, Kailasa, Kailash Kher, Naresh-Paresh, Bappi Lahiri, Bohemia",Kailash Kher,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey, Gordon Liu, Roger Yuan, Kiran Juneja, Tiffany Lau Yuk-Ting, Conan Stevens",2009
Raaz: The Mystery Continues,Maahi,"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Sharib Toshi & Toshi Sabri,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,"Soniyo"" (lyrics by Kumaar)","Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta","Raju Singh, Sonu Nigam, Shreya Ghoshal & Neeraj Shridhar","Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,O Jaana,"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Raju Singh & KK,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,Kaisa Yeh Raaz Hai,"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta","Pritam, Tochi Raina & Rekha Bhardwaj","Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,Banda Re,"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Aerosmith,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,"Soniyo (From the Heart)"" (lyrics by Kumaar)","Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Not Found,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,Maahi (Rock with Me),"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Sharib Toshi & Toshi Sabri,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Raaz: The Mystery Continues,O Jaana (Dance with Me),"Raju Singh, Shaarib–Toshi, Pranay M. Rijia, Gourov Dasgupta",Raju Singh & KK,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff, Dinesh Lamba, Anupam Shyam",2009
Luck by Chance,Yeh Zindagi Bhi,Shankar–Ehsaan–Loy,Shekhar Ravjiani & Loy Mendonsa,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,Baawre,Shankar–Ehsaan–Loy,Shankar Mahadevan & Loy Mendonsa,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,Pyaar Ki Dastaan,Shankar–Ehsaan–Loy,Mahalakshmi Iyer & Amit Paul,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,Yeh Aaj Kya Ho Gaya,Shankar–Ehsaan–Loy,Sunidhi Chauhan,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,Sapnon Se Bhare Naina,Shankar–Ehsaan–Loy,Shankar Mahadevan,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,O Rahi Re,Shankar–Ehsaan–Loy,Shankar Mahadevan,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Luck by Chance,Baawre (Remix),Shankar–Ehsaan–Loy,Shankar Mahadevan & Loy Mendonsa,"Konkona Sen Sharma, Farhan Akhtar, Rishi Kapoor, Dimple Kapadia, Juhi Chawla Mehta, Sanjay Kapoor, Hrithik Roshan, Isha Sharvani, Arjun Mathur, Saurabh Shukla",2009
Dev.D,"Emosanal Attyachar"" (Brass Band Version)",Amit Trivedi,Not Found,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Duniya,Amit Trivedi,Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Nayan Tarse,Amit Trivedi,Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Pardesi,Amit Trivedi,Tochi Raina & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Saali Khushi,Amit Trivedi,Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Paayaliya,Amit Trivedi,Shruti Pathak & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Mahi Mennu,Amit Trivedi,Labh Janjua & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Aankh Micholi,Amit Trivedi,Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Yahin Meri Zindagi,Amit Trivedi,Sherpaa Roy,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Dhol Yaara Dhol,Amit Trivedi,"Shilpa Rao, Kshitij Tarey & Amit Trivedi","Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Ek Hulchul Si,Amit Trivedi,Joi & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Hikknaal,Amit Trivedi,Labh Janjua & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Dil Mein Jaagi,Amit Trivedi,Anusha Mani & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,"Emotional Attyachar"" (Rock Version)",Amit Trivedi,Bonnie Chakraborty & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,Ranjhana,Amit Trivedi,"Dhrruv dhalla, Devendra Kafir, Kavita Seth & Laqshay Kapoor","Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,"Mahi Mennu"" (Sad Version)",Amit Trivedi,Labh Janjua & Amit Trivedi,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,"Dev-Chanda"" (Theme 1)",Amit Trivedi,"Neuman Pinto, Bianca Gomes & Amit Trivedi","Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Dev.D,"Dev-Chanda"" (Theme 2)",Amit Trivedi,Amit Trivedi & Abhijeet,"Abhay Deol, Mahie Gill, Kalki Koechlin, Parakh Madan, Kuldeep Singh, Gurkirtan, Sanjay Kumar, Aseem Sharma, Satwant Kaur, Shena Gamat",2009
Billu,Marjaani,Pritam,"Pritam, Sukhwinder Singh & Sunidhi Chauhan","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Love Mera Hit Hit,Pritam,"Pritam, Neeraj Shridhar, Tulsi Kumar & Mayur Puri","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,You Get Me Rocking & Reeling,Pritam,Pritam & Neeraj Shridhar,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Ae Aa O,Pritam,"Pritam, KK, Rana Majumder & Suraj","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Jaaun Kahan,Pritam,Jubin Nautiyal & Ravi Basrur,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Billu Bhayankar,Pritam,"Pritam, Ajay Jhingaran, Raghuvir & Kalpana","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Khudaya Khair,Pritam,"Pritam, Soham, Akriti Kakkar & Monali","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,You Get Me Rocking & Reeling (Video Edit),Pritam,Pritam & Neeraj Shridhar,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,"Love Mera Hit Hit"" (House Mix)",Pritam,"Pritam, Neeraj Shridhar, Tulsi Kumar & Mayur Puri","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Marjaani (Kilogram's Balkan Mix),Pritam,"KK, Pritam, Akriti Kakkar & K&G","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Khudaya Khair (Reprise),Pritam,Pritam & Abhijeet,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,You Get Me Rocking & Reeling (Remix),Pritam,Pritam & Neeraj Shridhar,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Ae Aa O (Remix),Pritam,"Pritam, KK, Rana Majumder, Suraj, DJ Nikhil & Nawed","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Marjaani (Electro Mix),Pritam,"Sukhwinder Singh, Pritam, Sunidhi Chauhan & Dj Sunil Spinz","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Billu,Love Mera Hit Hit (Remix),Pritam,"Pritam, Neeraj Shridhar, Tulsi Kumar & Mayur Puri","Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Mitali Mayekar, Pratik Dalvi, Manoj Joshi, Rishikesh Sharma, Kareena Kapoor Khan",2009
Delhi-6,Masakali,A. R. Rahman,Mohit Chauhan,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Arziyan,A. R. Rahman,Javed Ali & Kailash Kher,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,"Dilli-6"" (French lyrics by Viviane Chaix, Claire)",A. R. Rahman,Not Found,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Rehna Tu,A. R. Rahman,A.R. Rahman,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Hey Kaala Bandar,A. R. Rahman,"Karthik, Naresh, Srinivas & Bonnie Chakraborty","Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Dil Gira Dafatan,A. R. Rahman,Ash King,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Genda Phool,A. R. Rahman,Rekha Bhardwaj,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,"Bhor Bhaye"" (Raag: Gujri Todi)",A. R. Rahman,Not Found,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,Aarti (Tumre Bhavan Mein),A. R. Rahman,"Rekha Bhardwaj, Kishori Gowariker, Shraddha Pandit & Sujata Majumdar","Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
Delhi-6,"Noor"" (Recital)",A. R. Rahman,Not Found,"Abhishek Bachchan, Sonam Kapoor Ahuja, Waheeda Rehman, Rishi Kapoor, Om Puri, Divya Dutta, Prem Chopra, Vijay Raaz, Supriya Pathak, Pavan Malhotra",2009
13B,Sab Khairiyat Hai,"Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Shankar Mahadevan,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,Bade Se Shehar Mein,"Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Karthik,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,Oh Sexy Mama,"Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik","Baba Sehgal, Anushka Manchanda & Loy Mendonsa","R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,Aasma Odhkar,"Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Not Found,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,"Sab Khairiyat Hai"" (Remix)","Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Shankar Mahadevan,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,"Aasma Odhkar"" (Remix)","Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Error,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,Oh Crazy Mama,"Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Not Found,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
13B,"Bade Se Shehar Mein"" (Remix)","Shankar–Ehsaan–Loy, Background Score:, Tubby–Parik",Karthik,"R. Madhavan, Neetu Chandra, Sachin Khedekar, Ravi Babu, Murali Sharma, Saranya Ponvannan, Poonam Dhillon, Sanjaih Bokaria, Amitha Rajan, Dhritiman Chatterjee",2009
Firaaq,Meri Gali Mein Andhera,"Piyush Kanojia, Rajat Dholakia",Zra Beats,"Naseeruddin Shah, Paresh Rawal, Inaamulhaq, Nassar, Shahana Goswami, Nawazuddin Siddiqui, Honey Chhaya, Deepti Naval, Dilip Joshi, Kavan Antani",2009
Firaaq,Gujarat Ke Firaaq Soon Hai,"Piyush Kanojia, Rajat Dholakia",Error,"Naseeruddin Shah, Paresh Rawal, Inaamulhaq, Nassar, Shahana Goswami, Nawazuddin Siddiqui, Honey Chhaya, Deepti Naval, Dilip Joshi, Kavan Antani",2009
Firaaq,Ummeed Ab Kahi Koi Dar Kholti Nahi,"Piyush Kanojia, Rajat Dholakia",Not Found,"Naseeruddin Shah, Paresh Rawal, Inaamulhaq, Nassar, Shahana Goswami, Nawazuddin Siddiqui, Honey Chhaya, Deepti Naval, Dilip Joshi, Kavan Antani",2009
Firaaq,Daag Daag Ujaala,"Piyush Kanojia, Rajat Dholakia",Error,"Naseeruddin Shah, Paresh Rawal, Inaamulhaq, Nassar, Shahana Goswami, Nawazuddin Siddiqui, Honey Chhaya, Deepti Naval, Dilip Joshi, Kavan Antani",2009
Firaaq,Kuchh is Tarah,"Piyush Kanojia, Rajat Dholakia",Error,"Naseeruddin Shah, Paresh Rawal, Inaamulhaq, Nassar, Shahana Goswami, Nawazuddin Siddiqui, Honey Chhaya, Deepti Naval, Dilip Joshi, Kavan Antani",2009
Sikandar,Zohra Jabeen,Pritam,Error,"Salman Khan, Rashmika Mandanna, Sathyaraj, Sharman Joshi, Prateik Smita Patil, Kajal Aggarwal, Nawab Shah, Kishore, Neha Iyer, Jatin Sarna",2025
Sikandar,Bam Bam Bhole,Pritam,Error,"Salman Khan, Rashmika Mandanna, Sathyaraj, Sharman Joshi, Prateik Smita Patil, Kajal Aggarwal, Nawab Shah, Kishore, Neha Iyer, Jatin Sarna",2025
Sikandar,Sikandar Naache,Pritam,"JAM8, Sameer Anjaan, Amit Mishra, Akasa & Siddhaant Miishhraa","Salman Khan, Rashmika Mandanna, Sathyaraj, Sharman Joshi, Prateik Smita Patil, Kajal Aggarwal, Nawab Shah, Kishore, Neha Iyer, Jatin Sarna",2025
Sikandar,Hum Aapke Bina,Pritam,"Pritam, Arijit Singh & Sameer Anjaan","Salman Khan, Rashmika Mandanna, Sathyaraj, Sharman Joshi, Prateik Smita Patil, Kajal Aggarwal, Nawab Shah, Kishore, Neha Iyer, Jatin Sarna",2025
Sikandar,Taikhaane Mein,Pritam,"Pritam, Vishal Mishra & Som","Salman Khan, Rashmika Mandanna, Sathyaraj, Sharman Joshi, Prateik Smita Patil, Kajal Aggarwal, Nawab Shah, Kishore, Neha Iyer, Jatin Sarna",2025
